Nome|Marca|Descrizione|Prezzo di Riferimento|Prezzo Vendita|Codice Interno|Link all'offerta|Disponibilita|Albero Categorie|Link Immagine|Spese di Spedizione|Codice Produttore|Codice EAN|Peso|Ulteriore Link Immagine 1|Ulteriore Link Immagine 2|Condizione|Parent ID <endrecord>
ARDEA 790/E - Cassaforte elettronica grande formato a mobile|Bordogna|Cassaforte a mobile grande formato con serratura elettronica Bordogna ARDEA 790/E. La ARDEA 790/E è la cassaforte più spaziosa della gamma. Dotata di serratura elettronica digitale certificata EN 1300 B e struttura in acciaio al manganese, offre massima s|1866.00|1305.00|58885641830749|https://cassefortieserrature.com/products/ardea-790-e-cassaforte-elettronica-grande-formato-a-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Grande;prezzo-oltre-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Ardea-790-E_b60102c1-ab67-4543-be50-ebfb5486076e.jpg?v=1772542308|37.00|124.67.00.000||84.000|||| <endrecord>
ARDEA 790/T FER - Cassaforte meccanica grande formato a mobile con feriotia|Bordogna|Cassaforte a mobile di grande capacità con combinatore meccanico Bordogna ARDEA 790/T FER. La ARDEA 790/T FER è la cassaforte di maggiore capacità della linea ARDEA nella versione meccanica. Dispone di chiusura a combinatore e corpo rinforzato in acciaio.|1927.00|1350.00|62413484163421|https://cassefortieserrature.com/products/ardea-790-t-fer-cassaforte-meccanica-grande-formato-a-mobile-con-feriotia|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;Casseforti a Mobile con feritoia;Grande;prezzo-oltre-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Ardea-790-T_60465560-9f29-44d6-a2d5-e1b7acb7b75d.jpg?v=1772562084|37.00|124.74.00.000||84.000|||| <endrecord>
ARDEA 790/T - Cassaforte meccanica grande formato a mobile|Bordogna|Cassaforte a mobile di grande capacità con combinatore meccanico Bordogna ARDEA 790/T. La ARDEA 790/T è la cassaforte di maggiore capacità della linea ARDEA nella versione meccanica. Certificata EN 14450 S2, dispone di chiusura a combinatore e corpo rinfo|1842.00|1290.00|58885619712349|https://cassefortieserrature.com/products/ardea-790-t-cassaforte-meccanica-grande-formato-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;Grande;prezzo-oltre-1000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/Ardea-790-T.jpg?v=1772542393|37.00|124.68.00.000||84.000|||| <endrecord>
ARES 640/C GUN - Cassaforte porta pistole a chiave a mobile|Bordogna|La cassaforte ARES 640/C è la soluzione ideale per chi cerca protezione affidabile e praticità. Progettata specificamente come porta pistole, offre accesso rapido tramite chiave a mobile, garantendo sicurezza senza compromessi. Realizzata con materiali ro|1390.00|975.00|62428166029661|https://cassefortieserrature.com/products/ares-640-c-gun-cassaforte-porta-pistole-a-chiave-a-mobile|disponibile|Armadi porta pistole a chiave;Casseforti;casseforti a mobile;casseforti per armi;Piccola;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640C-chiusa.jpg?v=1761544171|20.00|ARES-640-C-GUN||48.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640C-aperta.jpg?v=1761544171|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 640/C - Cassaforte a chiave a mobile|Bordogna|Cassaforte a mobile con serratura a chiave doppia mappa Bordogna ARES 640/C. La ARES 640/C è una cassaforte a mobile professionale, costruita con doppia parete in acciaio e piastra al manganese. Certificata EN 1143-1 Classe 0, offre una sicurezza elevata |1220.00|855.00|58895508865373|https://cassefortieserrature.com/products/ares-640-c-cassaforte-a-chiave-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640C-chiusa.jpg?v=1761544171|20.00|124.01.00.000||48.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640C-aperta.jpg?v=1761544171|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 640/E GUN - Cassaforte porta pistole elettronica a mobile|Bordogna|La cassaforte ARES 640/E è la soluzione ideale per chi cerca protezione affidabile e praticità. Progettata specificamente come porta pistole, offre accesso rapido tramite chiave a mobile, garantendo sicurezza senza compromessi. Realizzata con materiali ro|1635.00|1145.00|62428178841949|https://cassefortieserrature.com/products/ares-640-e-gun-cassaforte-porta-pistole-elettronica-a-mobile|disponibile|armadi porta pistole con serratura elettronica;Casseforti;casseforti a mobile;casseforti per armi;Piccola;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640E-chiusa.jpg?v=1761544419|20.00|ARES-640-E-GUN||48.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640E-aperta.jpg?v=1761544419|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 640/E - Cassaforte elettronica a mobile|Bordogna|Cassaforte a mobile con serratura elettronica Bordogna ARES 640/E. La ARES 640/E Bordogna offre tecnologia e protezione avanzata in un design compatto. Dotata di serratura elettronica digitale certificata EN 1300 B e corpo a doppia parete in acciaio, gara|1464.00|1025.00|58895648555357|https://cassefortieserrature.com/products/ares-640-e-cassaforte-elettronica-a-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640E-chiusa.jpg?v=1761544419|20.00|124.03.00.000||48.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640E-aperta.jpg?v=1761544419|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 640/T - Cassaforte meccanica a mobile|Bordogna|Cassaforte a mobile con combinatore meccanico Bordogna ARES 640/T. La ARES 640/T offre sicurezza meccanica di alto livello grazie al combinatore a tre dischi di precisione. La struttura in acciaio a doppia parete con isolamento interno garantisce massima |1440.00|1010.00|58895635382621|https://cassefortieserrature.com/products/ares-640-t-cassaforte-meccanica-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640T-chiusa.jpg?v=1761544441|20.00|124.03.00.000||48.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-640T-aperta.jpg?v=1761544441|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglo-meccanica.jpg?v=1761544442|| <endrecord>
ARES 650/C FER - Cassaforte a chiave a mobile con feritoia|Bordogna|Cassaforte a mobile con serratura a chiave doppia mappa Bordogna ARES 650/C FER. La ARES 650/C FER Bordogna unisce solidità e praticità. Struttura a doppia parete con materiale isolante, catenacci multipli in acciaio e serratura a doppia mappa certificata|1366.00|955.00|62413490946397|https://cassefortieserrature.com/products/ares-650-c-fer-cassaforte-a-chiave-a-mobile-con-feritoia|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Casseforti a Mobile con feritoia;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650C-chiusa.jpg?v=1761544171|37.00|124.19.00.000||64.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650C-aperta.jpg?v=1761544171|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 650/C - Cassaforte a chiave a mobile|Bordogna|Cassaforte a mobile con serratura a chiave doppia mappa Bordogna ARES 650/C. La ARES 650/C Bordogna unisce solidità e praticità. Struttura a doppia parete con materiale isolante, catenacci multipli in acciaio e serratura a doppia mappa certificata EN 1300|1390.00|975.00|58895510471005|https://cassefortieserrature.com/products/ares-650-c-cassaforte-a-chiave-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650C-chiusa.jpg?v=1761544171|37.00|124.04.00.000||64.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650C-aperta.jpg?v=1761544171|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 650/E FER - Cassaforte elettronica a mobile con feritoia|Bordogna|Cassaforte a mobile con serratura elettronica Bordogna ARES 650/E FER. La ARES 650/E FER combina tecnologia e robustezza. Dispone di serratura elettronica digitale programmabile e chiusura a catenacci multipli. Offre protezione professionale e semplicità |1610.00|1130.00|62413499924829|https://cassefortieserrature.com/products/ares-650-e-fer-cassaforte-elettronica-a-mobile-con-feritoia|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Casseforti a Mobile con feritoia;media;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650E-chiusa.jpg?v=1761544419|37.00|124.20.00.000||64.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650E-aperta.jpg?v=1761544419|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 650/E - Cassaforte elettronica a mobile|Bordogna|Cassaforte a mobile con serratura elettronica Bordogna ARES 650/E. La ARES 650/E combina tecnologia e robustezza. Dispone di serratura elettronica digitale programmabile e chiusura a catenacci multipli. Certificata EN 1143-1 Classe 0, offre protezione pro|1635.00|1145.00|58895666577757|https://cassefortieserrature.com/products/ares-650-e-cassaforte-elettronica-a-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650E-chiusa.jpg?v=1761544419|37.00|124.05.00.000||64.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650E-aperta.jpg?v=1761544419|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 650/T FER - Cassaforte meccanica a mobile con feritoia|Bordogna|Cassaforte a mobile con combinatore meccanico Bordogna ARES 650/T FER. La ARES 650/T FER combina affidabilità e robustezza. Il combinatore meccanico ad alta precisione consente un controllo sicuro e indipendente da batterie. Struttura in acciaio a doppia |1586.00|1110.00|62413494518109|https://cassefortieserrature.com/products/ares-650-t-fer-cassaforte-meccanica-a-mobile-con-feritoia|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;Casseforti a Mobile con feritoia;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650T-chiusa.jpg?v=1761544440|37.00|124.21.00.000||64.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650T-aperta.jpg?v=1761544441|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglo-meccanica.jpg?v=1761544442|| <endrecord>
ARES 650/T - Cassaforte meccanica a mobile|Bordogna|Cassaforte a mobile con combinatore meccanico Bordogna ARES 650/T. La ARES 650/T combina affidabilità e robustezza. Il combinatore meccanico ad alta precisione consente un controllo sicuro e indipendente da batterie. Struttura in acciaio a doppia parete, |1610.00|1130.00|58895652520285|https://cassefortieserrature.com/products/ares-650-t-cassaforte-meccanica-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650T-chiusa.jpg?v=1761544440|37.00|124.06.00.000||64.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-650T-aperta.jpg?v=1761544441|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglo-meccanica.jpg?v=1761544442|| <endrecord>
ARES 670/C - Cassaforte a chiave a mobile|Bordogna|Cassaforte a mobile con serratura a chiave doppia mappa Bordogna ARES 670/C. La ARES 670/C è una cassaforte di medie dimensioni che offre protezione certificata EN 1143-1 Classe 0. Dotata di serratura a chiave doppia mappa e corpo in acciaio al manganese,|1525.00|1070.00|58895644590429|https://cassefortieserrature.com/products/ares-670-c-cassaforte-a-chiave-a-mobile-1|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;media;prezzo-600-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-670C-chiusa.jpg?v=1761544172|37.00|124.10.00.000||87.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-670C-aperta.jpg?v=1761544172|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 670/E - Cassaforte elettronica a mobile|Bordogna|Cassaforte a mobile con serratura elettronica Bordogna ARES 670/E. La ARES 670/E è una cassaforte elettronica di medie dimensioni, progettata per garantire sicurezza e praticità. La struttura in acciaio al manganese e la serratura elettronica certificata |1769.00|1240.00|58895649702237|https://cassefortieserrature.com/products/ares-670-e-cassaforte-elettronica-a-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;media;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-670E-chiusa.jpg?v=1761544419|37.00|124.12.00.000||87.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-670E-aperta.jpg?v=1761544419|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 670/T - Cassaforte meccanica a mobile|Bordogna|Cassaforte a mobile con combinatore meccanico Bordogna ARES 670/T. La ARES 670/T è una cassaforte a mobile di media grandezza con chiusura a combinatore meccanico e struttura in acciaio ad alto spessore. Certificata EN 1143-1 Classe 0, garantisce sicurezz|1745.00|1220.00|58895515418973|https://cassefortieserrature.com/products/ares-670-c-cassaforte-a-chiave-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;media;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-670T-chiusa.jpg?v=1761544441|37.00|124.12.00.000||87.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-670T-aperta.jpg?v=1761544441|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglo-meccanica.jpg?v=1761544442|| <endrecord>
ARES 690/C FER - Cassaforte a chiave grande formato a mobile con feritoia|Bordogna|Cassaforte a mobile grande formato con serratura a chiave doppia mappa Bordogna ARES 690/C FER. La ARES 690/C FER è la cassaforte più ampia della linea ARES nella versione a chiave. Costruita in acciaio doppia parete, offre sicurezza professionale per azi|1940.00|1360.00|62413492846941|https://cassefortieserrature.com/products/ares-690-c-fer-cassaforte-a-chiave-grande-formato-a-mobile-con-feritoia|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Casseforti a Mobile con feritoia;Grande;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690C-chiusa.jpg?v=1761544171|74.00|124.22.00.000||111.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690C-aperta.jpg?v=1761544172|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 690/C - Cassaforte a chiave grande formato a mobile|Bordogna|Cassaforte a mobile grande formato con serratura a chiave doppia mappa Bordogna ARES 690/C. La ARES 690/C è la cassaforte più ampia della linea ARES nella versione a chiave. Costruita in acciaio doppia parete e certificata EN 1143-1 Classe 0, offre sicure|1854.00|1300.00|58895517679965|https://cassefortieserrature.com/products/ares-690-c-cassaforte-a-chiave-grande-formato-a-mobile|disponibile|Casseforti;casseforti a mobile;Casseforti a Mobile con Chiave;Grande;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690C-chiusa.jpg?v=1761544171|74.00|124.16.00.000||111.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690C-aperta.jpg?v=1761544172|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-1.jpg?v=1761544171|| <endrecord>
ARES 690/E FER - Cassaforte elettronica grande formato a mobile con feritoia|Bordogna|Cassaforte a mobile grande formato con serratura elettronica Bordogna ARES 690/E FER. La ARES 690/E FER è la cassaforte più capiente della linea ARES, dotata di serratura elettronica digitale e certificazione EN 1143-1 Classe 0. Struttura a doppia parete,|2183.00|1530.00|62413501989213|https://cassefortieserrature.com/products/ares-690-e-fer-cassaforte-elettronica-grande-formato-a-mobile-con-feritoia|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Casseforti a Mobile con feritoia;Grande;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690E-chiusa.jpg?v=1761544419|74.00|124.23.00.000||111.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690E-aperta.jpg?v=1761544420|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 690/E - Cassaforte elettronica grande formato a mobile|Bordogna|Cassaforte a mobile grande formato con serratura elettronica Bordogna ARES 690/E. La ARES 690/E è la cassaforte più capiente della linea ARES, dotata di serratura elettronica digitale e certificazione EN 1143-1 Classe 0. Struttura a doppia parete, catenac|2098.00|1470.00|58895650357597|https://cassefortieserrature.com/products/ares-690-e-cassaforte-elettronica-grande-formato-a-mobile|disponibile|cassaforte a mobile con combinazione elettronica;Casseforti;casseforti a mobile;Grande;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690E-chiusa.jpg?v=1761544419|74.00|124.18.00.000||111.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690E-aperta.jpg?v=1761544420|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglio-elettronica.jpg?v=1761544419|| <endrecord>
ARES 690/T FER - Cassaforte meccanica grande formato a mobile con feritoia|Bordogna|Cassaforte a mobile grande formato con combinatore meccanico Bordogna ARES 690/T FER. La ARES 690/T FER rappresenta la versione più capiente della serie con chiusura a combinatore. Realizzata in acciaio doppia parete, garantisce resistenza eccezionale con|2159.00|1510.00|62413496189277|https://cassefortieserrature.com/products/ares-690-t-fer-cassaforte-meccanica-grande-formato-a-mobile-con-feritoia|disponibile|Casseforti;casseforti a mobile;Casseforti a mobile con combinazione meccanica;Casseforti a Mobile con feritoia;Grande;prezzo-oltre-1000;vetrina|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690T-chiusa.jpg?v=1761544441|74.00|124.24.00.000||111.000|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/ares-690T-aperta.jpg?v=1761544441|https://cdn.shopify.com/s/files/1/0866/2738/5693/files/dettaglo-meccanica.jpg?v=1761544442|| <endrecord>
